,0
119,2.150174856185913
120,4.851929187774658
121,2.089611768722534
122,2.2468981742858887
123,2.450505018234253
124,2.0006661415100098
125,2.1725406646728516
126,2.4273390769958496
127,2.40578031539917
128,2.3615522384643555
129,2.8204903602600098
130,2.8540966510772705
131,2.352506160736084
132,2.6229071617126465
133,2.457252025604248
134,2.6452832221984863
135,2.686648368835449
136,2.475857973098755
137,2.2652082443237305
138,2.533409833908081
139,2.5577943325042725
140,2.2686662673950195
141,2.0893239974975586
142,2.20021653175354
143,2.4706482887268066
144,2.3750760555267334
145,2.598588228225708
146,2.514110803604126
147,2.129309892654419
148,2.3307650089263916
149,1.8978251218795776
150,2.5592751502990723
151,2.549941301345825
152,2.509956121444702
153,2.5542776584625244
154,2.696133613586426
155,2.1877329349517822
156,2.4850504398345947
157,2.2713515758514404
158,2.7069122791290283
159,2.152541160583496
160,4.864053726196289
161,2.088404655456543
162,2.2468936443328857
163,2.4478931427001953
164,2.0003345012664795
165,2.169874668121338
166,2.427248954772949
167,2.403823137283325
168,2.361678123474121
169,2.8228583335876465
170,2.849759578704834
171,2.3496456146240234
172,2.61684513092041
173,2.454932928085327
174,2.646455764770508
175,2.686962842941284
176,2.4741480350494385
177,2.263838529586792
178,2.523097038269043
179,2.55540132522583
180,2.2680821418762207
181,2.089573621749878
182,2.200817108154297
183,2.4697935581207275
184,2.3743457794189453
185,2.599797248840332
186,2.515164613723755
187,2.1297128200531006
188,2.3315374851226807
189,1.8979853391647339
190,2.5592474937438965
191,2.551959991455078
192,2.5090901851654053
193,2.5525662899017334
194,2.6936919689178467
195,2.187000036239624
196,2.481696367263794
197,2.273904800415039
198,2.7096571922302246
199,2.1530001163482666
200,4.873193740844727
201,2.0877699851989746
202,2.244791030883789
203,2.4472124576568604
204,1.9996459484100342
205,2.168585777282715
206,2.4296648502349854
207,2.403282880783081
208,2.361283779144287
209,2.8259711265563965
210,2.8452084064483643
211,2.3455328941345215
212,2.609767198562622
213,2.4525632858276367
214,2.648442029953003
215,2.6867029666900635
216,2.4725639820098877
217,2.263589859008789
218,2.5121288299560547
219,2.5525941848754883
220,2.268552303314209
221,2.0911569595336914
222,2.202104091644287
223,2.4699928760528564
224,2.3753957748413086
225,2.60162353515625
226,2.516444206237793
227,2.1302876472473145
228,2.3328211307525635
229,1.8985376358032227
230,2.558566093444824
231,2.549349784851074
232,2.5076465606689453
233,2.5492703914642334
234,2.6912424564361572
235,2.185866594314575
236,2.480212688446045
237,2.275202989578247
238,2.7173211574554443
239,2.1525161266326904
240,4.875731468200684
241,2.0891990661621094
242,2.2437784671783447
243,2.4483633041381836
244,1.9987399578094482
245,2.1682167053222656
246,2.432894468307495
247,2.40341854095459
248,2.36033296585083
249,2.8239529132843018
250,2.840512990951538
251,2.340911626815796
252,2.609874963760376
253,2.4496066570281982
254,2.647534132003784
255,2.6872949600219727
256,2.4718661308288574
257,2.2644760608673096
258,2.5055055618286133
259,2.5517938137054443
260,2.269343614578247
261,2.092426061630249
262,2.2029175758361816
263,2.4709999561309814
264,2.3781845569610596
265,2.6032726764678955
266,2.516268730163574
267,2.130929946899414
268,2.332918167114258
269,1.8992342948913574
270,2.5583975315093994
271,2.542907953262329
272,2.5072057247161865
273,2.5465550422668457
274,2.6873607635498047
275,2.1844491958618164
276,2.4811606407165527
277,2.276153802871704
278,2.725205898284912
279,2.1526551246643066
280,4.879664421081543
281,2.0905802249908447
282,2.24220871925354
283,2.44937801361084
284,1.998381495475769
285,2.168728828430176
286,2.4348018169403076
287,2.403564691543579
288,2.360142707824707
289,2.8205957412719727
290,2.837717056274414
291,2.3384101390838623
292,2.6097354888916016
293,2.447139024734497
294,2.644890785217285
295,2.6875181198120117
296,2.4707376956939697
297,2.264312267303467
298,2.5018813610076904
299,2.5534520149230957
300,2.270747661590576
301,2.09358549118042
302,2.203045129776001
303,2.4718732833862305
304,2.3813636302948
305,2.604745864868164
306,2.5158963203430176
307,2.130854368209839
308,2.33266544342041
309,1.901006817817688
310,2.5590479373931885
311,2.539337635040283
312,2.508575201034546
313,2.5480713844299316
314,2.684192419052124
315,2.1850388050079346
316,2.4824864864349365
317,2.276294231414795
318,2.7242813110351562
319,2.1530721187591553
320,4.89024543762207
321,2.091144561767578
322,2.2421889305114746
323,2.4510350227355957
324,1.9986352920532227
325,2.169020175933838
326,2.435720682144165
327,2.4036507606506348
328,2.3608691692352295
329,2.817383050918579
330,2.8360626697540283
331,2.336989164352417
332,2.607372522354126
333,2.4465253353118896
334,2.643855094909668
335,2.6879875659942627
336,2.468467950820923
337,2.2630345821380615
338,2.4969794750213623
339,2.555234432220459
340,2.2719647884368896
341,2.0939884185791016
342,2.2029318809509277
343,2.4730801582336426
344,2.3840456008911133
345,2.6046254634857178
346,2.51582407951355
347,2.1309146881103516
348,2.332371711730957
349,1.9030267000198364
350,2.560253620147705
351,2.5361275672912598
352,2.5110363960266113
353,2.552266836166382
354,2.6832468509674072
355,2.185858964920044
356,2.485297203063965
357,2.277209520339966
358,2.722097396850586
359,2.15407133102417
360,4.90283203125
361,2.091202735900879
362,2.2414774894714355
363,2.451772451400757
364,1.9975941181182861
365,2.1686177253723145
366,2.436176061630249
367,2.403254747390747
368,2.361713171005249
369,2.81503963470459
370,2.8354156017303467
371,2.3350014686584473
372,2.6044418811798096
373,2.4476277828216553
374,2.643995761871338
375,2.690093994140625
376,2.4667022228240967
377,2.2629892826080322
378,2.4950339794158936
379,2.5547385215759277
380,2.272441864013672
381,2.0934460163116455
382,2.203571081161499
383,2.474255323410034
384,2.385828971862793
385,2.604037284851074
386,2.514765739440918
387,2.1312336921691895
388,2.33284068107605
389,1.9041852951049805
390,2.561506748199463
391,2.5359702110290527
392,2.5099265575408936
393,2.552384614944458
394,2.6828322410583496
395,2.186838150024414
396,2.4872548580169678
397,2.278371572494507
398,2.7222423553466797
399,2.1552910804748535
400,4.913436412811279
401,2.0913398265838623
402,2.2404723167419434
403,2.451597213745117
404,1.9953874349594116
405,2.1687381267547607
406,2.435755729675293
407,2.4033215045928955
408,2.3620498180389404
409,2.8125
410,2.8358583450317383
411,2.332711696624756
412,2.6029529571533203
413,2.449880599975586
414,2.6438910961151123
415,2.692909002304077
416,2.4670701026916504
417,2.2638285160064697
418,2.4991071224212646
419,2.551562786102295
420,2.271538734436035
421,2.091935157775879
422,2.204655647277832
423,2.4749975204467773
424,2.386742115020752
425,2.602341890335083
426,2.5131943225860596
427,2.1302192211151123
428,2.3332414627075195
429,1.9045300483703613
430,2.561497211456299
431,2.5352866649627686
432,2.506657361984253
433,2.551445484161377
434,2.6815292835235596
435,2.1876938343048096
436,2.487943172454834
437,2.2782039642333984
438,2.725778818130493
439,2.156062364578247
440,4.9246320724487305
441,2.0911436080932617
442,2.2393600940704346
443,2.449798107147217
444,1.9939593076705933
445,2.169390916824341
446,2.4337592124938965
447,2.4036178588867188
448,2.362701177597046
449,2.8119094371795654
450,2.8375320434570312
451,2.3309688568115234
452,2.6032323837280273
453,2.4505205154418945
454,2.644049644470215
455,2.694868564605713
456,2.4679410457611084
457,2.265017032623291
458,2.50496244430542
459,2.5480551719665527
460,2.2702903747558594
461,2.0902912616729736
462,2.2062625885009766
463,2.4757933616638184
464,2.386652946472168
465,2.599736213684082
466,2.512368679046631
467,2.12919282913208
468,2.3334062099456787
469,1.904984474182129
470,2.5599660873413086
471,2.535384178161621
472,2.503533124923706
473,2.549926519393921
474,2.6809470653533936
475,2.187640905380249
476,2.488312005996704
477,2.278183937072754
478,2.7283239364624023
479,2.1557061672210693
480,4.939013957977295
481,2.090135335922241
482,2.238452911376953
483,2.448512077331543
484,1.9935286045074463
485,2.1699512004852295
486,2.4328644275665283
487,2.4036529064178467
488,2.363628387451172
489,2.809006929397583
490,2.8385558128356934
491,2.328737258911133
492,2.6041769981384277
493,2.450702428817749
494,2.6428983211517334
495,2.6947500705718994
496,2.4684221744537354
497,2.2664074897766113
498,2.5089480876922607
499,2.5464835166931152
500,2.2689931392669678
501,2.0891683101654053
502,2.2083470821380615
503,2.4762892723083496
504,2.386383295059204
505,2.598421335220337
506,2.510829210281372
507,2.128086566925049
508,2.334069013595581
509,1.9057105779647827
510,2.5579147338867188
511,2.5356483459472656
512,2.5021448135375977
513,2.549104690551758
514,2.681394338607788
515,2.1868717670440674
516,2.489933729171753
517,2.2782623767852783
518,2.729951858520508
519,2.1550586223602295
520,4.9541401863098145
521,2.0886576175689697
522,2.236624240875244
523,2.4470627307891846
524,1.993045449256897
525,2.170358657836914
526,2.432687759399414
527,2.403963565826416
528,2.3640549182891846
529,2.804333448410034
530,2.8381528854370117
531,2.3267953395843506
532,2.6036276817321777
533,2.4503166675567627
534,2.640915870666504
535,2.693819522857666
536,2.4685187339782715
537,2.266726016998291
538,2.509423017501831
539,2.543679714202881
540,2.2674801349639893
541,2.089059591293335
542,2.2110109329223633
543,2.476386547088623
544,2.3871042728424072
545,2.5967400074005127
546,2.509153127670288
547,2.1271982192993164
548,2.3345284461975098
549,1.9065474271774292
550,2.555931329727173
551,2.5347158908843994
552,2.5027549266815186
553,2.5485994815826416
554,2.6828534603118896
555,2.1864004135131836
556,2.4898810386657715
557,2.2787773609161377
558,2.7318172454833984
559,2.1549577713012695
560,4.969454288482666
561,2.087740898132324
562,2.235212802886963
563,2.4452528953552246
564,1.9926011562347412
565,2.170942783355713
566,2.433138132095337
567,2.404806137084961
568,2.3635544776916504
569,2.800875186920166
570,2.8371269702911377
571,2.3269264698028564
572,2.6019744873046875
573,2.4501450061798096
574,2.6396753787994385
575,2.6919851303100586
576,2.4684548377990723
577,2.2668166160583496
578,2.509070873260498
579,2.541248083114624
580,2.265671491622925
581,2.0898988246917725
582,2.2135045528411865
583,2.4763364791870117
584,2.3886873722076416
585,2.594600200653076
586,2.509082317352295
587,2.1271018981933594
588,2.334975004196167
589,1.9073258638381958
590,2.554198980331421
591,2.534245491027832
592,2.5021841526031494
593,2.5488767623901367
594,2.6838948726654053
595,2.1870615482330322
596,2.4877893924713135
597,2.2802317142486572
598,2.7322845458984375
599,2.1547391414642334
600,4.983107566833496
601,2.087906837463379
602,2.2344703674316406
603,2.4449265003204346
604,1.9923241138458252
605,2.1718389987945557
606,2.4341440200805664
607,2.4053564071655273
608,2.3638477325439453
609,2.7987289428710938
610,2.8361458778381348
611,2.327448606491089
612,2.6020493507385254
613,2.45039701461792
614,2.6385128498077393
615,2.6909866333007812
616,2.4680089950561523
617,2.2679457664489746
618,2.509664297103882
619,2.541252374649048
620,2.2650492191314697
621,2.0910794734954834
622,2.2147698402404785
623,2.4772510528564453
624,2.3895151615142822
625,2.593027353286743
626,2.5103845596313477
627,2.1278645992279053
628,2.334735631942749
629,1.9077682495117188
630,2.5531606674194336
631,2.5340449810028076
632,2.5014965534210205
633,2.549349784851074
634,2.6838691234588623
635,2.188136339187622
636,2.4860622882843018
637,2.281187057495117
638,2.7298507690429688
639,2.154693126678467
640,4.9946980476379395
641,2.088094472885132
642,2.233471393585205
643,2.4459853172302246
644,1.9922995567321777
645,2.173067092895508
646,2.4349477291107178
647,2.405163049697876
648,2.3640270233154297
649,2.799891948699951
650,2.834721565246582
651,2.327636957168579
652,2.6010587215423584
653,2.4507811069488525
654,2.6370890140533447
655,2.691033363342285
656,2.4677164554595947
657,2.2695393562316895
658,2.510453462600708
659,2.5410704612731934
660,2.2648844718933105
661,2.0920863151550293
662,2.2151825428009033
663,2.4779932498931885
664,2.3898766040802
665,2.592397451400757
666,2.5117392539978027
667,2.1284682750701904
668,2.333867311477661
669,1.9074844121932983
670,2.553683042526245
671,2.5348026752471924
672,2.5001752376556396
673,2.5500175952911377
674,2.683349609375
675,2.188504219055176
676,2.48604416847229
677,2.2813141345977783
678,2.7281265258789062
679,2.1551239490509033
680,5.000959396362305
681,2.088050127029419
682,2.2324743270874023
683,2.446472406387329
684,1.9915149211883545
685,2.1741390228271484
686,2.4360334873199463
687,2.406158447265625
688,2.364157199859619
689,2.8017449378967285
690,2.834191083908081
691,2.3282203674316406
692,2.5979931354522705
693,2.4514005184173584
694,2.6351845264434814
695,2.690800189971924
696,2.467801570892334
697,2.2707300186157227
698,2.5107736587524414
699,2.540360927581787
700,2.2649736404418945
701,2.091773748397827
702,2.2153127193450928
703,2.4779393672943115
704,2.3905303478240967
705,2.5921034812927246
706,2.5127203464508057
707,2.128563404083252
708,2.333955764770508
709,1.9074506759643555
710,2.555036783218384
711,2.533310890197754
712,2.4993271827697754
713,2.5509893894195557
714,2.6836299896240234
715,2.189206600189209
716,2.4859354496002197
717,2.2822036743164062
718,2.7294983863830566
719,2.154985189437866
720,5.0042500495910645
721,2.08835768699646
722,2.232170343399048
723,2.4463694095611572
724,1.9907346963882446
725,2.1746721267700195
726,2.4369492530822754
727,2.4084343910217285
728,2.3647167682647705
729,2.802523612976074
730,2.8336246013641357
731,2.328217029571533
732,2.5965499877929688
733,2.4522933959960938
734,2.634317636489868
735,2.6901731491088867
736,2.4675731658935547
737,2.2715845108032227
738,2.510329484939575
739,2.540461301803589
740,2.265263557434082
741,2.0912117958068848
742,2.2152180671691895
743,2.4773623943328857
744,2.3911774158477783
745,2.592928886413574
746,2.514254570007324
747,2.1279032230377197
748,2.3343403339385986
749,1.9084408283233643
750,2.555443525314331
751,2.531233787536621
752,2.49990177154541
753,2.55204701423645
754,2.684509038925171
755,2.190624237060547
756,2.485259532928467
757,2.283177375793457
758,2.7306101322174072
759,2.153860092163086
760,5.006221771240234
761,2.088397264480591
762,2.2322163581848145
763,2.4456169605255127
764,1.9902769327163696
765,2.174173355102539
766,2.4375481605529785
767,2.4104270935058594
768,2.365447521209717
769,2.8008360862731934
770,2.8338327407836914
771,2.3271994590759277
772,2.597867488861084
773,2.453981637954712
774,2.633084297180176
775,2.689812660217285
776,2.4676713943481445
777,2.2717363834381104
778,2.509453535079956
779,2.5403831005096436
780,2.2654170989990234
781,2.0911059379577637
782,2.2153048515319824
783,2.4775748252868652
784,2.392005205154419
785,2.594907522201538
786,2.5161750316619873
787,2.127021551132202
788,2.334559440612793
789,1.9095863103866577
790,2.5553109645843506
791,2.5293712615966797
792,2.5001370906829834
793,2.5525989532470703
794,2.6849563121795654
795,2.1917529106140137
796,2.485111951828003
797,2.2839293479919434
798,2.731559991836548
799,2.152193784713745
800,5.009990215301514
801,2.088340997695923
802,2.232088565826416
803,2.4439005851745605
804,1.9904801845550537
805,2.173626184463501
806,2.438147783279419
807,2.412046194076538
808,2.365863561630249
809,2.7991902828216553
810,2.8340375423431396
811,2.3270905017852783
812,2.598250150680542
813,2.4551033973693848
814,2.6318063735961914
815,2.689059257507324
816,2.468487024307251
817,2.271003246307373
818,2.5079879760742188
819,2.540208339691162
820,2.2647881507873535
821,2.0913398265838623
822,2.2160792350769043
823,2.4787240028381348
824,2.393098831176758
825,2.5969882011413574
826,2.5184524059295654
827,2.12652325630188
828,2.3346242904663086
829,1.9101394414901733
830,2.5547444820404053
831,2.5291407108306885
832,2.498788356781006
833,2.5534353256225586
834,2.684770107269287
835,2.1930127143859863
836,2.485527992248535
837,2.2844038009643555
838,2.7320847511291504
839,2.150991916656494
840,5.013365268707275
841,2.088371515274048
842,2.2315175533294678
843,2.4420268535614014
844,1.9906383752822876
845,2.173733711242676
846,2.4390265941619873
847,2.412444829940796
848,2.3655195236206055
849,2.7999136447906494
850,2.8327176570892334
851,2.327648878097534
852,2.5972936153411865
853,2.455761671066284
854,2.6309072971343994
855,2.6881844997406006
856,2.4689126014709473
857,2.2700066566467285
858,2.5063390731811523
859,2.540811538696289
860,2.264225721359253
861,2.091510057449341
862,2.216682195663452
863,2.479895830154419
864,2.3927621841430664
865,2.59735107421875
866,2.5198519229888916
867,2.126852035522461
868,2.335153102874756
869,1.910679817199707
870,2.5539145469665527
871,2.5298635959625244
872,2.498007297515869
873,2.554530620574951
874,2.6839611530303955
875,2.194401264190674
876,2.486729383468628
877,2.2845609188079834
878,2.7314515113830566
879,2.150162696838379
880,5.013426303863525
881,2.089097023010254
882,2.230806350708008
883,2.4408774375915527
884,1.9905368089675903
885,2.1735472679138184
886,2.439459800720215
887,2.4124295711517334
888,2.3652236461639404
889,2.8011956214904785
890,2.8318045139312744
891,2.328317403793335
892,2.595447301864624
893,2.457077980041504
894,2.6293463706970215
895,2.688312292098999
896,2.46814227104187
897,2.269244432449341
898,2.5037026405334473
899,2.5430240631103516
900,2.264267683029175
901,2.0918476581573486
902,2.2177884578704834
903,2.4801056385040283
904,2.3917298316955566
905,2.5969016551971436
906,2.5193684101104736
907,2.127180814743042
908,2.3352158069610596
909,1.911268711090088
910,2.5535390377044678
911,2.5322017669677734
912,2.499206781387329
913,2.5567526817321777
914,2.683295965194702
915,2.195420265197754
916,2.487027406692505
917,2.284001588821411
918,2.731926202774048
919,2.1496286392211914
920,5.01040506362915
921,2.0896270275115967
922,2.2306103706359863
923,2.440237283706665
924,1.9899863004684448
925,2.1734397411346436
926,2.4399256706237793
927,2.412266731262207
928,2.3646507263183594
929,2.803408145904541
930,2.831615686416626
931,2.330317497253418
932,2.5942914485931396
933,2.4582319259643555
934,2.627535820007324
935,2.6881837844848633
936,2.467780113220215
937,2.268064022064209
938,2.5028700828552246
939,2.5461065769195557
940,2.2647969722747803
941,2.0921883583068848
942,2.219003677368164
943,2.4797513484954834
944,2.3910932540893555
945,2.5960826873779297
946,2.5183560848236084
947,2.1272287368774414
948,2.334855556488037
949,1.9118255376815796
950,2.554098129272461
951,2.533940315246582
952,2.5013177394866943
953,2.557896137237549
954,2.6836435794830322
955,2.1956305503845215
956,2.487605333328247
957,2.2832558155059814
958,2.7354543209075928
959,2.149275302886963
960,5.007121562957764
961,2.089881658554077
962,2.2307534217834473
963,2.439277172088623
964,1.989120602607727
965,2.1738691329956055
966,2.43975567817688
967,2.412208318710327
968,2.364396333694458
969,2.805239200592041
970,2.831132411956787
971,2.331240177154541
972,2.594844341278076
973,2.4586825370788574
974,2.625760793685913
975,2.6879072189331055
976,2.467999219894409
977,2.2662606239318848
978,2.5023269653320312
979,2.5473663806915283
980,2.264793872833252
981,2.0925493240356445
982,2.21913480758667
983,2.479257822036743
984,2.3912131786346436
985,2.595621109008789
986,2.517667531967163
987,2.127089738845825
988,2.3348517417907715
989,1.912798285484314
990,2.5546791553497314
991,2.534008026123047
992,2.5022268295288086
993,2.5583982467651367
994,2.685492515563965
995,2.195347547531128
996,2.4892399311065674
997,2.282768964767456
998,2.7373409271240234
999,2.1491854190826416
1000,5.0036139488220215
1001,2.0899271965026855
1002,2.2310335636138916
1003,2.4380767345428467
1004,1.988600730895996
1005,2.1737918853759766
1006,2.43900203704834
1007,2.4123566150665283
1008,2.364910364151001
1009,2.806870460510254
1010,2.8303961753845215
1011,2.3315205574035645
1012,2.5969038009643555
1013,2.4591012001037598
1014,2.624680757522583
1015,2.687342643737793
1016,2.4681334495544434
1017,2.264632225036621
1018,2.501220703125
1019,2.547198534011841
1020,2.2646424770355225
1021,2.0931732654571533
1022,2.218920946121216
1023,2.4785571098327637
1024,2.391209602355957
1025,2.596407413482666
1026,2.51741886138916
1027,2.126188278198242
1028,2.3344314098358154
1029,1.9139747619628906
1030,2.55448317527771
1031,2.532686233520508
1032,2.4999849796295166
1033,2.559863328933716
1034,2.687783718109131
1035,2.195371150970459
1036,2.4907941818237305
1037,2.282965898513794
1038,2.733736991882324
1039,2.1493377685546875
1040,5.000248908996582
1041,2.090132236480713
1042,2.2324719429016113
1043,2.4378256797790527
1044,1.9884650707244873
1045,2.1742093563079834
1046,2.4375240802764893
1047,2.4123587608337402
1048,2.3661229610443115
1049,2.8094077110290527
1050,2.8293709754943848
1051,2.3319873809814453
1052,2.598508834838867
1053,2.4592602252960205
1054,2.6246497631073
1055,2.6864702701568604
1056,2.4682233333587646
1057,2.2637131214141846
1058,2.501305341720581
1059,2.546206474304199
1060,2.2641141414642334
1061,2.093989133834839
1062,2.2191109657287598
1063,2.4776010513305664
1064,2.3899741172790527
1065,2.598076105117798
1066,2.517566442489624
1067,2.1257662773132324
1068,2.3344104290008545
1069,1.9149147272109985
1070,2.554356575012207
1071,2.5312623977661133
1072,2.4959912300109863
1073,2.5601511001586914
1074,2.6904032230377197
1075,2.1953577995300293
1076,2.491600275039673
1077,2.2827491760253906
1078,2.7274630069732666
1079,2.149905204772949
1080,4.996126174926758
1081,2.090726852416992
1082,2.233787775039673
1083,2.438951015472412
1084,1.9885046482086182
1085,2.1752982139587402
1086,2.4358458518981934
1087,2.412492036819458
1088,2.366503953933716
1089,2.811530351638794
1090,2.827972173690796
1091,2.3324925899505615
1092,2.600597620010376
1093,2.459002733230591
1094,2.625303030014038
1095,2.6864867210388184
1096,2.468505620956421
1097,2.2635281085968018
1098,2.505143404006958
1099,2.5455546379089355
1100,2.2633395195007324
1101,2.0944275856018066
1102,2.2193944454193115
1103,2.476167678833008
1104,2.3888425827026367
1105,2.599773645401001
1106,2.5176193714141846
1107,2.125518798828125
1108,2.3356053829193115
1109,1.9158958196640015
1110,2.5550179481506348
1111,2.528555393218994
1112,2.492485761642456
1113,2.5606515407562256
1114,2.6922426223754883
1115,2.1941983699798584
1116,2.4913413524627686
1117,2.282346487045288
1118,2.720383644104004
1119,2.1508049964904785
1120,4.992031574249268
1121,2.090933322906494
1122,2.2342216968536377
1123,2.439911127090454
1124,1.9883254766464233
1125,2.1764025688171387
1126,2.4339303970336914
1127,2.4132018089294434
1128,2.365922451019287
1129,2.8118462562561035
1130,2.8277294635772705
1131,2.3330130577087402
1132,2.6027417182922363
1133,2.459054470062256
1134,2.6259241104125977
1135,2.687518358230591
1136,2.4694528579711914
1137,2.263758659362793
1138,2.5091214179992676
1139,2.5447678565979004
1140,2.262727975845337
1141,2.0940675735473633
1142,2.220064401626587
1143,2.475031852722168
1144,2.388129949569702
1145,2.5994873046875
1146,2.5176262855529785
1147,2.1256704330444336
1148,2.337531566619873
1149,1.9164201021194458
1150,2.5552024841308594
1151,2.5244457721710205
1152,2.490504264831543
1153,2.5616707801818848
1154,2.6923022270202637
1155,2.1925556659698486
1156,2.4910502433776855
1157,2.282233715057373
1158,2.7147183418273926
1159,2.152103900909424
1160,4.989058017730713
1161,2.0910539627075195
1162,2.233619451522827
1163,2.4413743019104004
1164,1.9876892566680908
1165,2.1776857376098633
1166,2.432093858718872
1167,2.413451910018921
1168,2.3656907081604004
1169,2.8114700317382812
1170,2.8286337852478027
1171,2.334169864654541
1172,2.602945566177368
1173,2.4592576026916504
1174,2.6269333362579346
1175,2.6888864040374756
1176,2.4704763889312744
1177,2.2636170387268066
1178,2.5116841793060303
1179,2.543956756591797
1180,2.262568712234497
1181,2.0938303470611572
1182,2.2205543518066406
1183,2.473984479904175
1184,2.387009859085083
1185,2.5992650985717773
1186,2.517268419265747
1187,2.126077651977539
1188,2.339115619659424
1189,1.9158917665481567
1190,2.5550262928009033
1191,2.522303819656372
1192,2.4912538528442383
1193,2.560917377471924
1194,2.6911206245422363
1195,2.190934419631958
1196,2.4903950691223145
1197,2.2829251289367676
1198,2.7120249271392822
1199,2.153169870376587
1200,4.9873576164245605
1201,2.0908544063568115
1202,2.2339227199554443
1203,2.442666530609131
1204,1.9877287149429321
1205,2.178821086883545
1206,2.42946457862854
1207,2.41333270072937
1208,2.3656396865844727
1209,2.81142520904541
1210,2.8285765647888184
1211,2.3351404666900635
1212,2.6020190715789795
1213,2.4599177837371826
1214,2.628438949584961
1215,2.688535451889038
1216,2.471003293991089
1217,2.262568473815918
1218,2.511884927749634
1219,2.543480157852173
1220,2.262028932571411
1221,2.093855619430542
1222,2.2203128337860107
1223,2.47353458404541
1224,2.3862156867980957
1225,2.598123073577881
1226,2.517927885055542
1227,2.125178575515747
1228,2.3405961990356445
1229,1.9159386157989502
1230,2.555353879928589
1231,2.521847724914551
1232,2.493353843688965
1233,2.558958053588867
1234,2.690256118774414
1235,2.190370798110962
1236,2.48919939994812
1237,2.2839691638946533
1238,2.7113473415374756
1239,2.1531431674957275
1240,4.987249374389648
1241,2.0905466079711914
1242,2.2348647117614746
1243,2.443434238433838
1244,1.9879323244094849
1245,2.179399251937866
1246,2.4268715381622314
1247,2.412821054458618
1248,2.365823268890381
1249,2.809238910675049
1250,2.8275320529937744
1251,2.3355469703674316
1252,2.6014163494110107
1253,2.4609534740448
1254,2.6277923583984375
1255,2.6879727840423584
1256,2.4706530570983887
1257,2.2610628604888916
1258,2.512228012084961
1259,2.5436201095581055
1260,2.261708974838257
1261,2.094320058822632
1262,2.220736026763916
1263,2.4739832878112793
1264,2.3872687816619873
1265,2.5970699787139893
1266,2.5184273719787598
1267,2.1236612796783447
1268,2.340749740600586
1269,1.916038155555725
1270,2.5555572509765625
1271,2.522785186767578
1272,2.4956209659576416
1273,2.557649850845337
1274,2.689457416534424
1275,2.1898980140686035
1276,2.489109516143799
1277,2.2852776050567627
1278,2.7080368995666504
1279,2.151869773864746
1280,4.988619804382324
1281,2.0906717777252197
1282,2.234879732131958
1283,2.444155693054199
1284,1.9881341457366943
1285,2.1798770427703857
1286,2.424553155899048
1287,2.4123849868774414
1288,2.365793466567993
1289,2.807401418685913
1290,2.8266241550445557
1291,2.3332605361938477
1292,2.6016201972961426
1293,2.4614713191986084
1294,2.626978874206543
1295,2.6883044242858887
1296,2.469972610473633
1297,2.2606074810028076
