,0
124,2.0021204948425293
125,2.172104835510254
126,2.4256057739257812
127,2.4068069458007812
128,2.357944965362549
129,2.818218469619751
130,2.864048957824707
131,2.3511016368865967
132,2.6243622303009033
133,2.4570162296295166
134,2.643186569213867
135,2.682979106903076
136,2.470590114593506
137,2.2844858169555664
138,2.537471294403076
139,2.5488333702087402
140,2.261153221130371
141,2.086361885070801
142,2.207108497619629
143,2.4700474739074707
144,2.3750650882720947
145,2.594741106033325
146,2.510077476501465
147,2.1332671642303467
148,2.335508108139038
149,1.89851713180542
150,2.5499820709228516
151,2.530151605606079
152,2.511420965194702
153,2.568239450454712
154,2.7046313285827637
155,2.192326307296753
156,2.4873459339141846
157,2.268610715866089
158,2.7106773853302
159,2.1465227603912354
160,4.8845415115356445
161,2.0879197120666504
162,2.2425777912139893
163,2.4422032833099365
164,2.001309394836426
165,2.1700141429901123
166,2.426548719406128
167,2.406853199005127
168,2.3559885025024414
169,2.8163232803344727
170,2.8618972301483154
171,2.3487346172332764
172,2.6126482486724854
173,2.4515230655670166
174,2.644773483276367
175,2.6822752952575684
176,2.4690778255462646
177,2.2822988033294678
178,2.529733657836914
179,2.5447914600372314
180,2.2605340480804443
181,2.088667869567871
182,2.2082414627075195
183,2.469865322113037
184,2.375887870788574
185,2.5972046852111816
186,2.5098302364349365
187,2.1315629482269287
188,2.3354482650756836
189,1.9016869068145752
190,2.550084352493286
191,2.528542995452881
192,2.5075316429138184
193,2.5652096271514893
194,2.7019693851470947
195,2.1932382583618164
196,2.4865059852600098
197,2.270002603530884
198,2.716939926147461
199,2.145771026611328
200,4.895519256591797
201,2.0882956981658936
202,2.2440247535705566
203,2.443960666656494
204,1.999618411064148
205,2.1676604747772217
206,2.4276206493377686
207,2.4075264930725098
208,2.3545265197753906
209,2.8154516220092773
210,2.856326103210449
211,2.343684434890747
212,2.6067943572998047
213,2.4503984451293945
214,2.645298719406128
215,2.682159423828125
216,2.4683473110198975
217,2.280158519744873
218,2.51859188079834
219,2.541179656982422
220,2.2618284225463867
221,2.0922727584838867
222,2.207750082015991
223,2.4694881439208984
224,2.377406358718872
225,2.596773386001587
226,2.5109384059906006
227,2.1293587684631348
228,2.335419178009033
229,1.903923749923706
230,2.5497019290924072
231,2.5289394855499268
232,2.5079610347747803
233,2.5633022785186768
234,2.700110673904419
235,2.1942708492279053
236,2.486595392227173
237,2.270773410797119
238,2.717730760574341
239,2.146902322769165
240,4.906930923461914
241,2.0878794193267822
242,2.2449898719787598
243,2.4483206272125244
244,1.9974192380905151
245,2.1666271686553955
246,2.427398681640625
247,2.4078383445739746
248,2.353576421737671
249,2.8166165351867676
250,2.8513739109039307
251,2.3413000106811523
252,2.600118398666382
253,2.4529168605804443
254,2.646568536758423
255,2.6804659366607666
256,2.468622922897339
257,2.278554677963257
258,2.5097250938415527
259,2.537646770477295
260,2.2634289264678955
261,2.0952303409576416
262,2.208221673965454
263,2.469010353088379
264,2.378481864929199
265,2.5969414710998535
266,2.512209415435791
267,2.127711296081543
268,2.334970235824585
269,1.9050952196121216
270,2.549154758453369
271,2.531343936920166
272,2.509091854095459
273,2.5613088607788086
274,2.698638677597046
275,2.1933178901672363
276,2.4872512817382812
277,2.271898031234741
278,2.7179105281829834
279,2.1483941078186035
280,4.9163312911987305
281,2.0864522457122803
282,2.244089126586914
283,2.4503471851348877
284,1.9952044486999512
285,2.167156457901001
286,2.427220344543457
287,2.407991886138916
288,2.3548316955566406
289,2.813486337661743
290,2.847041606903076
291,2.339508056640625
292,2.601810932159424
293,2.453495740890503
294,2.6456785202026367
295,2.67818021774292
296,2.4674465656280518
297,2.2778897285461426
298,2.5040016174316406
299,2.5386903285980225
300,2.264752149581909
301,2.095827341079712
302,2.2097251415252686
303,2.468132257461548
304,2.3805458545684814
305,2.599839448928833
306,2.5131654739379883
307,2.126354217529297
308,2.3349454402923584
309,1.9058518409729004
310,2.5478515625
311,2.53698992729187
312,2.5095860958099365
313,2.5614285469055176
314,2.6959969997406006
315,2.1913840770721436
316,2.487647294998169
317,2.2721376419067383
318,2.7215323448181152
319,2.1501076221466064
320,4.924868583679199
321,2.0863418579101562
322,2.2419111728668213
323,2.449822187423706
324,1.9951167106628418
325,2.1699907779693604
326,2.426286458969116
327,2.4066076278686523
328,2.3571970462799072
329,2.809737205505371
330,2.8434629440307617
331,2.339186668395996
332,2.6077446937561035
333,2.452134609222412
334,2.6440725326538086
335,2.6769824028015137
336,2.46572208404541
337,2.274643898010254
338,2.4993789196014404
339,2.5410573482513428
340,2.266303539276123
341,2.0967793464660645
342,2.211291551589966
343,2.4669179916381836
344,2.3823347091674805
345,2.6031298637390137
346,2.514582633972168
347,2.125859022140503
348,2.3339929580688477
349,1.9062073230743408
350,2.5479683876037598
351,2.5416181087493896
352,2.5087478160858154
353,2.563142776489258
354,2.694464683532715
355,2.190330743789673
356,2.4887189865112305
357,2.2733240127563477
358,2.723468065261841
359,2.151287794113159
360,4.937219142913818
361,2.086557388305664
362,2.241426944732666
363,2.4490091800689697
364,1.995951533317566
365,2.1720468997955322
366,2.425370931625366
367,2.4071178436279297
368,2.3597068786621094
369,2.8054049015045166
370,2.8417580127716064
371,2.338085174560547
372,2.6108126640319824
373,2.4521567821502686
374,2.641983985900879
375,2.6761984825134277
376,2.4661171436309814
377,2.273693561553955
378,2.496884346008301
379,2.5400664806365967
380,2.2678842544555664
381,2.097280979156494
382,2.2115166187286377
383,2.4672908782958984
384,2.3843300342559814
385,2.6050596237182617
386,2.515988826751709
387,2.126358985900879
388,2.3337526321411133
389,1.906482219696045
390,2.5484731197357178
391,2.542649030685425
392,2.5047945976257324
393,2.5628087520599365
394,2.693697214126587
395,2.189633369445801
396,2.4903128147125244
397,2.274691581726074
398,2.7209622859954834
399,2.151496171951294
